transaction_id,account_id,customer_id,amount,currency,merchant_category,location,is_foreign,device,timestamp
TXN00454,GB77DQVC02203173109678,CUST0070,8087.28,USD,online_retail,USA,False,known,2026-06-30T10:28:15.077838
TXN00455,GB27OBCI50899358891637,CUST0014,1142.65,USD,atm_withdrawal,USA,False,new,2026-07-13T08:28:15.077844
TXN00456,GB34VXMO99813646225179,CUST0076,3258.65,USD,wire_transfer,UK,True,new,2026-07-20T18:28:15.077851
TXN00457,GB85YLQZ87704358112880,CUST0025,4634.58,USD,travel,USA,False,new,2026-07-14T22:28:15.077857
TXN00458,GB66AAVC19721811437447,CUST0012,5476.77,USD,travel,Russia,True,new,2026-07-11T19:28:15.077863
TXN00459,GB90GUVO55037589975711,CUST0016,4082.25,USD,atm_withdrawal,USA,False,new,2026-06-12T04:28:15.077868
TXN00460,GB34GGQV39288619576122,CUST0072,3547.6,USD,groceries,China,True,new,2026-07-12T01:28:15.077876
TXN00461,GB83CEIA56829962914504,CUST0098,5955.39,USD,dining,Mexico,False,known,2026-05-13T00:28:15.077884
TXN00462,GB93YOHX03718376452088,CUST0065,4784.18,USD,utilities,Mexico,False,known,2026-07-24T12:28:15.077891
TXN00463,GB26IXCL52166746762120,CUST0013,4334.02,USD,gas_station,Mexico,False,new,2026-06-29T15:28:15.077896
TXN00464,GB60BJGZ94070164510463,CUST0080,9463.34,USD,online_retail,UK,False,new,2026-07-20T14:28:15.077904
TXN00465,GB90EOFF99275037314530,CUST0034,2173.83,USD,travel,UK,False,known,2026-06-17T00:28:15.077909
TXN00466,GB76ODPB99917381684602,CUST0005,3485.79,USD,groceries,UK,False,new,2026-07-16T21:28:15.077914
TXN00467,GB07GOMS04268181845184,CUST0047,5644.31,USD,groceries,Mexico,False,known,2026-05-19T23:28:15.077921
TXN00468,GB76ODPB99917381684602,CUST0005,3615.51,USD,gas_station,Mexico,True,new,2026-06-14T10:28:15.077926
TXN00469,GB40XBRM80347644726490,CUST0087,6516.1,USD,groceries,UK,False,new,2026-07-11T02:28:15.077933
TXN00470,GB29RTXQ33146591166553,CUST0077,2568.43,USD,wire_transfer,Mexico,False,known,2026-05-14T08:28:15.077941
TXN00471,GB29RTXQ33146591166553,CUST0077,6829.69,USD,electronics,Mexico,False,new,2026-07-24T08:28:15.077948
TXN00472,GB37YZFJ42043805719838,CUST0020,5787.47,USD,utilities,UK,False,known,2026-06-04T18:28:15.077953
TXN00473,GB28BLUE81273585730652,CUST0067,379.16,USD,online_retail,USA,False,known,2026-06-30T19:28:15.077960
TXN00474,GB66OSWG71452111751868,CUST0088,6382.16,USD,electronics,UK,False,new,2026-08-07T00:28:15.077968
TXN00475,GB97BFZI81934667665061,CUST0027,6875.24,USD,electronics,USA,False,new,2026-06-02T22:28:15.077974
TXN00476,GB33USII86959463688725,CUST0042,4413.31,USD,electronics,USA,False,known,2026-06-30T16:28:15.077980
TXN00477,GB02FZMA33230982150648,CUST0009,2974.15,USD,electronics,UK,False,known,2026-06-21T03:28:15.077985
TXN00478,GB86TBTB10016761847230,CUST0010,1624.01,USD,entertainment,UK,True,new,2026-05-14T04:28:15.077990
TXN00479,GB77RFPK53942373334333,CUST0049,7743.09,USD,travel,USA,False,known,2026-07-26T13:28:15.077997
TXN00480,GB18EILS33441969315727,CUST0074,7940.05,USD,online_retail,UK,False,new,2026-06-09T16:28:15.078030
TXN00481,GB28FHTI31290878141413,CUST0029,3955.18,USD,wire_transfer,USA,True,new,2026-07-17T21:28:15.078038
TXN00482,GB93MQWD57981238780038,CUST0081,5809.85,USD,travel,UK,False,new,2026-06-19T13:28:15.078045
TXN00483,GB06TFMR60259222206447,CUST0089,606.38,USD,entertainment,Germany,True,known,2026-06-11T23:28:15.078054
TXN00484,GB22UORK76084958803955,CUST0097,5369.79,USD,entertainment,USA,False,known,2026-05-25T01:28:15.078062
TXN00485,GB34XRGG88487920698042,CUST0080,3287.89,USD,atm_withdrawal,UK,False,known,2026-07-06T09:28:15.078070
TXN00486,GB63GTGY48356420873753,CUST0011,8093.52,USD,travel,UK,True,known,2026-06-03T09:28:15.078076
TXN00487,GB61JUFD23094077780973,CUST0090,483.08,USD,dining,USA,False,new,2026-06-25T16:28:15.078084
TXN00488,GB22WWSD94096105566139,CUST0075,4222.57,USD,wire_transfer,UK,False,new,2026-07-27T10:28:15.078091
TXN00489,GB90GUVO55037589975711,CUST0016,1132.12,USD,online_retail,USA,False,known,2026-06-10T14:28:15.078096
TXN00490,GB03KQMN93465472269848,CUST0018,5218.69,USD,electronics,UK,False,new,2026-08-02T07:28:15.078102
TXN00491,GB82SXUQ17946954899529,CUST0094,4336.69,USD,entertainment,UK,False,new,2026-05-15T03:28:15.078110
TXN00492,GB63GTGY48356420873753,CUST0011,5323.63,USD,wire_transfer,Mexico,False,new,2026-06-09T14:28:15.078115
TXN00493,GB28RFCQ27448570862095,CUST0068,7214.74,USD,dining,USA,False,known,2026-07-23T21:28:15.078122
TXN00494,GB07KCYE04618723460136,CUST0064,5205.32,USD,entertainment,USA,False,known,2026-05-17T15:28:15.078129
TXN00495,GB86TBTB10016761847230,CUST0010,7808.36,USD,atm_withdrawal,UK,False,known,2026-06-04T20:28:15.078134
TXN00496,GB07GOMS04268181845184,CUST0047,8837.4,USD,atm_withdrawal,Mexico,False,known,2026-07-13T21:28:15.078140
TXN00497,GB02EFAY99499939330517,CUST0084,3213.68,USD,atm_withdrawal,USA,False,known,2026-07-13T02:28:15.078150
TXN00498,GB22UWWU59893347212281,CUST0021,6257.05,USD,gas_station,UK,False,known,2026-06-10T10:28:15.078156
TXN00499,GB65FEBU50209945101622,CUST0092,7969.56,USD,online_retail,USA,True,known,2026-05-28T11:28:15.078166
TXN00500,GB68WSES95562053364525,CUST0031,3683.42,USD,wire_transfer,USA,False,new,2026-07-21T21:28:15.078172
TXN00501,GB30YNRC47214586833901,CUST0093,8701.57,USD,dining,UK,False,new,2026-06-14T05:28:15.078180
TXN00502,GB27AJHG50488899210752,CUST0074,7646.55,USD,travel,UK,False,new,2026-06-30T10:28:15.078188
TXN00503,GB92SPQX77293430107139,CUST0095,8177.42,USD,gas_station,USA,False,known,2026-05-09T07:28:15.078196
TXN00504,GB13AQEO23184322259136,CUST0036,3283.56,USD,travel,USA,False,known,2026-06-30T03:28:15.078202
TXN00505,GB60VJTV99827950145561,CUST0092,6749.8,USD,entertainment,Mexico,False,new,2026-05-17T14:28:15.078210
TXN00506,GB45XBRM41686227837693,CUST0077,8336.65,USD,atm_withdrawal,Mexico,False,known,2026-05-30T15:28:15.078218
TXN00507,GB48DVKK69902355770272,CUST0096,6369.06,USD,dining,Germany,True,new,2026-07-19T23:28:15.078226
TXN00508,GB87EDBA99688143536822,CUST0029,1395.34,USD,groceries,UK,False,new,2026-05-11T16:28:15.078232
TXN00509,GB74ZKXD77739260302992,CUST0037,7734.18,USD,electronics,Mexico,False,known,2026-08-02T13:28:15.078237
TXN00510,GB76RMQK28975585566593,CUST0073,6584.43,USD,groceries,Mexico,False,new,2026-05-09T15:28:15.078245
TXN00511,GB76RMQK28975585566593,CUST0073,9175.59,USD,groceries,Mexico,False,known,2026-05-11T14:28:15.078252
TXN00512,GB49VMMS38011848955439,CUST0046,8659.56,USD,entertainment,USA,False,known,2026-06-11T17:28:15.078258
TXN00513,GB83VGQZ56770051844989,CUST0034,712.08,USD,travel,UK,False,known,2026-07-15T03:28:15.078265
TXN00514,GB64TWSI05391037170586,CUST0070,1239.98,USD,wire_transfer,Russia,True,new,2026-05-27T16:28:15.078272
TXN00515,GB71AQVL89944171545444,CUST0002,384.24,USD,entertainment,USA,False,known,2026-05-08T20:28:15.078277
TXN00516,GB14FUZK69961125355449,CUST0057,3405.02,USD,entertainment,USA,False,known,2026-05-25T07:28:15.078284
TXN00517,GB47HYSX42788165803928,CUST0033,3954.27,USD,gas_station,Mexico,False,new,2026-06-03T19:28:15.078290
TXN00518,GB44YVHA55488510272614,CUST0017,3156.23,USD,entertainment,UK,False,new,2026-07-10T03:28:15.078295
TXN00519,GB96SCHM62103886291279,CUST0039,4513.77,USD,gas_station,Mexico,False,known,2026-05-19T08:28:15.078301
TXN00520,GB37YZFJ42043805719838,CUST0020,8593.19,USD,wire_transfer,UK,False,known,2026-06-10T17:28:15.078306
TXN00521,GB02FZMA33230982150648,CUST0009,8701.78,USD,electronics,UK,False,new,2026-06-26T12:28:15.078311
TXN00522,GB07GOMS04268181845184,CUST0047,8658.13,USD,entertainment,Mexico,False,new,2026-07-02T00:28:15.078318
TXN00523,GB06TFMR60259222206447,CUST0089,786.87,USD,electronics,Nigeria,True,known,2026-06-26T08:28:15.078326
TXN00524,GB42AZPQ23578452182307,CUST0100,2006.37,USD,dining,USA,False,new,2026-05-18T22:28:15.078355
TXN00525,GB03KQMN93465472269848,CUST0018,7365.59,USD,electronics,UK,False,known,2026-05-09T01:28:15.078429
TXN00526,GB52EGKN97252175250074,CUST0006,836.01,USD,groceries,USA,False,known,2026-06-25T23:28:15.078487
TXN00527,GB49VMMS38011848955439,CUST0046,8654.82,USD,atm_withdrawal,USA,False,new,2026-05-25T17:28:15.078512
TXN00528,GB20KORE32983248262925,CUST0083,165.38,USD,electronics,USA,False,known,2026-06-12T14:28:15.078521
TXN00529,GB26IXCL52166746762120,CUST0013,6659.87,USD,electronics,Mexico,False,new,2026-05-24T23:28:15.078526
TXN00530,GB60VJTV99827950145561,CUST0092,2678.01,USD,online_retail,Russia,True,new,2026-05-21T22:28:15.078586
TXN00531,GB27AJHG50488899210752,CUST0074,1489.29,USD,dining,UK,False,known,2026-08-03T09:28:15.078598
TXN00532,GB52SRGM84577600490824,CUST0073,9121.47,USD,travel,Mexico,False,new,2026-05-29T15:28:15.078605
TXN00533,GB77DQVC02203173109678,CUST0070,8310.91,USD,travel,USA,False,known,2026-08-05T07:28:15.078612
TXN00534,GB02FZMA33230982150648,CUST0009,5203.75,USD,electronics,France,True,new,2026-06-17T07:28:15.078617
TXN00535,GB58EUQB92024286990413,CUST0038,3923.15,USD,gas_station,USA,False,known,2026-06-23T18:28:15.078623
TXN00536,GB87EDBA99688143536822,CUST0029,1850.13,USD,travel,UK,False,known,2026-05-20T16:28:15.078629
TXN00537,GB51EQTP52677223306046,CUST0085,6382.65,USD,utilities,UK,False,known,2026-07-28T15:28:15.078637
TXN00538,GB30FMUM59184638655779,CUST0035,3396.03,USD,dining,UK,False,known,2026-06-05T14:28:15.078643
TXN00539,GB95IFRI34795527636556,CUST0053,4618.25,USD,entertainment,USA,False,new,2026-07-13T14:28:15.078650
TXN00540,GB96RAUX91901581449147,CUST0028,9107.47,USD,travel,USA,False,known,2026-06-21T14:28:15.078655
TXN00541,GB05HHXJ72282005577848,CUST0059,7029.55,USD,atm_withdrawal,UK,False,new,2026-07-09T02:28:15.078662
TXN00542,GB65IBPW78487392855749,CUST0068,4399.75,USD,entertainment,USA,False,new,2026-06-25T09:28:15.078669
TXN00543,GB06TFMR60259222206447,CUST0089,5764.93,USD,utilities,USA,False,known,2026-07-15T04:28:15.078677
TXN00544,GB42AZPQ23578452182307,CUST0100,6911.9,USD,groceries,USA,False,known,2026-05-18T22:28:15.078688
TXN00545,GB22WWSD94096105566139,CUST0075,5242.39,USD,gas_station,UK,False,new,2026-07-10T23:28:15.078696
TXN00546,GB97BFZI81934667665061,CUST0027,6966.99,USD,utilities,USA,False,known,2026-07-09T06:28:15.078702
TXN00547,GB51EQTP52677223306046,CUST0085,3459.9,USD,groceries,UK,False,known,2026-07-26T12:28:15.078710
TXN00548,GB28FHTI31290878141413,CUST0029,1516.82,USD,wire_transfer,UK,False,known,2026-07-20T10:28:15.078715
TXN00549,GB66OSWG71452111751868,CUST0088,7235.18,USD,dining,UK,False,known,2026-08-01T17:28:15.078723
TXN00550,GB59MUZH35658804341651,CUST0049,1968.32,USD,entertainment,USA,False,new,2026-08-01T03:28:15.078730
TXN00551,GB42XKMT99880817703886,CUST0086,9315.7,USD,entertainment,UK,False,known,2026-08-01T23:28:15.078737
TXN00552,GB48DVKK69902355770272,CUST0096,2505.19,USD,gas_station,Mexico,False,known,2026-07-02T01:28:15.078746
TXN00553,GB64TWSI05391037170586,CUST0070,6208.43,USD,electronics,USA,False,new,2026-06-21T06:28:15.078753
TXN00554,GB64TWSI05391037170586,CUST0070,3858.47,USD,entertainment,USA,False,new,2026-07-09T08:28:15.078760
TXN00555,GB66OSWG71452111751868,CUST0088,8379.92,USD,online_retail,UK,False,known,2026-08-06T08:28:15.078767
TXN00556,GB91NIGA09818063565126,CUST0042,1779.67,USD,entertainment,Russia,True,known,2026-07-10T20:28:15.078774
TXN00557,GB91NIGA09818063565126,CUST0042,1081.15,USD,online_retail,USA,False,new,2026-06-25T01:28:15.078781
TXN00558,GB58EUQB92024286990413,CUST0038,218.13,USD,groceries,USA,False,known,2026-05-16T11:28:15.078787
TXN00559,GB87EDBA99688143536822,CUST0029,8463.12,USD,travel,UK,False,known,2026-06-02T23:28:15.078792
TXN00560,GB28FHTI31290878141413,CUST0029,9103.47,USD,wire_transfer,UK,False,known,2026-07-14T08:28:15.078798
TXN00561,GB95IFRI34795527636556,CUST0053,5763.96,USD,online_retail,USA,False,new,2026-07-10T10:28:15.078805
TXN00562,GB88XSPK52314913577594,CUST0030,1360.05,USD,wire_transfer,USA,False,known,2026-06-15T05:28:15.078810
TXN00563,GB82SXUQ17946954899529,CUST0094,8762.73,USD,wire_transfer,UK,False,known,2026-05-11T14:28:15.078818
TXN00564,GB91NIGA09818063565126,CUST0042,162.26,USD,gas_station,USA,False,new,2026-07-21T21:28:15.078824
TXN00565,GB97BFZI81934667665061,CUST0027,8565.77,USD,wire_transfer,USA,False,known,2026-07-15T09:28:15.078830
TXN00566,GB93NCPH57438421503178,CUST0099,4583.88,USD,travel,USA,False,known,2026-07-22T22:28:15.078838
TXN00567,GB34XRGG88487920698042,CUST0080,6629.12,USD,atm_withdrawal,UK,False,known,2026-06-20T23:28:15.078846
TXN00568,GB66OSWG71452111751868,CUST0088,5598.01,USD,wire_transfer,UK,False,known,2026-06-19T13:28:15.078853
TXN00569,GB04KLTU04259792703352,CUST0078,8646.26,USD,electronics,USA,False,new,2026-06-06T17:28:15.078861
TXN00570,GB59AUYU60480589258320,CUST0075,7065.92,USD,groceries,UK,False,known,2026-08-06T02:28:15.078868
TXN00571,GB48DVKK69902355770272,CUST0096,3886.98,USD,electronics,Nigeria,True,known,2026-05-10T14:28:15.078877
TXN00572,GB27YXCD03924051477053,CUST0079,8123.01,USD,atm_withdrawal,USA,False,new,2026-07-05T16:28:15.078884
TXN00573,GB59IPFY84639208678085,CUST0051,3928.6,USD,gas_station,Mexico,False,new,2026-06-17T18:28:15.078891
TXN00574,GB09POOL47812914283411,CUST0032,2414.62,USD,utilities,USA,False,new,2026-05-27T09:28:15.078897
TXN00575,GB27AJHG50488899210752,CUST0074,7105.5,USD,online_retail,UK,False,known,2026-05-14T21:28:15.078905
TXN00576,GB19EPAQ08697829221699,CUST0018,7609.11,USD,wire_transfer,UK,False,known,2026-06-16T14:28:15.078910
TXN00577,GB87EDBA99688143536822,CUST0029,7642.49,USD,travel,UK,False,new,2026-05-18T00:28:15.078917
TXN00578,GB60BJGZ94070164510463,CUST0080,764.98,USD,groceries,Russia,True,new,2026-07-09T13:28:15.078925
TXN00579,GB18EILS33441969315727,CUST0074,6761.7,USD,wire_transfer,UK,False,known,2026-06-01T15:28:15.078933
TXN00580,GB68WSES95562053364525,CUST0031,1920.21,USD,gas_station,USA,False,new,2026-06-12T00:28:15.078938
TXN00581,GB83VGQZ56770051844989,CUST0034,6636.78,USD,wire_transfer,France,True,known,2026-06-02T08:28:15.078945
TXN00582,GB80SJFC04478985625753,CUST0008,9268.76,USD,electronics,USA,False,new,2026-05-16T00:28:15.078949
TXN00583,GB18EILS33441969315727,CUST0074,5569.83,USD,gas_station,UK,False,known,2026-06-17T12:28:15.078957
TXN00584,GB20FDNS79729659027716,CUST0014,6899.69,USD,gas_station,USA,False,new,2026-05-28T15:28:15.078962
TXN00585,GB93YOHX03718376452088,CUST0065,5762.42,USD,dining,Mexico,False,new,2026-07-02T17:28:15.078969
TXN00586,GB22WWSD94096105566139,CUST0075,3870.74,USD,electronics,UK,False,known,2026-07-04T19:28:15.078976
TXN00587,GB60VJTV99827950145561,CUST0092,9088.96,USD,gas_station,Mexico,False,new,2026-07-23T08:28:15.078984
TXN00588,GB20JKPM20555438404608,CUST0081,7315.84,USD,entertainment,UK,False,new,2026-05-26T09:28:15.078991
TXN00589,GB02EFAY99499939330517,CUST0084,1108.97,USD,electronics,USA,False,new,2026-08-03T09:28:15.078999
TXN00590,GB92TBZR81172980686508,CUST0040,3920.98,USD,entertainment,Mexico,False,known,2026-07-08T14:28:15.079005
TXN00591,GB59MUZH35658804341651,CUST0049,6401.76,USD,entertainment,USA,False,known,2026-07-26T12:28:15.079012
TXN00592,GB09POOL47812914283411,CUST0032,8496.53,USD,utilities,USA,False,known,2026-06-22T18:28:15.079018
TXN00593,GB90EOFF99275037314530,CUST0034,6987.9,USD,utilities,UK,False,known,2026-07-12T17:28:15.079023
TXN00594,GB91NIGA09818063565126,CUST0042,3385.48,USD,electronics,USA,False,known,2026-07-06T05:28:15.079031
TXN00595,GB42HKIB83866317797177,CUST0015,5833.29,USD,gas_station,USA,False,known,2026-05-14T09:28:15.079036
TXN00596,GB66OSWG71452111751868,CUST0088,8532.66,USD,wire_transfer,UK,False,new,2026-06-27T09:28:15.079059
TXN00597,GB61JUFD23094077780973,CUST0090,3782.87,USD,wire_transfer,USA,False,known,2026-06-02T16:28:15.079068
TXN00598,GB63GTGY48356420873753,CUST0011,8927.02,USD,groceries,Mexico,False,new,2026-06-13T09:28:15.079073
TXN00599,GB52SRGM84577600490824,CUST0073,9276.94,USD,gas_station,Mexico,False,new,2026-07-15T10:28:15.079081
TXN00600,GB05HHXJ72282005577848,CUST0059,2006.09,USD,wire_transfer,UK,False,known,2026-08-05T03:28:15.079087
TXN00601,GB86JAYN49308536866326,CUST0060,5213.61,USD,dining,USA,False,new,2026-07-04T19:28:15.079094
TXN00602,GB42XKMT99880817703886,CUST0086,1751.26,USD,atm_withdrawal,UK,False,known,2026-06-24T13:28:15.079101
TXN00603,GB29RTXQ33146591166553,CUST0077,8116.83,USD,utilities,Mexico,False,new,2026-06-20T13:28:15.079109
TXN00604,GB81AQUA99693084887256,CUST0033,2175.24,USD,electronics,Mexico,False,new,2026-05-25T03:28:15.079114
TXN00605,GB93RRPI49562137213865,CUST0043,1389.79,USD,travel,UK,False,new,2026-06-19T18:28:15.079120
TXN00606,GB98GEQY30965207446660,CUST0002,9457.86,USD,gas_station,USA,False,new,2026-06-04T20:28:15.079125
TXN00607,GB06TFMR60259222206447,CUST0089,458.0,USD,electronics,USA,False,known,2026-05-27T06:28:15.079133
TXN00608,GB34BDFB45561100225579,CUST0012,7971.04,USD,electronics,USA,False,new,2026-07-05T09:28:15.079138
TXN00609,GB16DUOT74973502080214,CUST0062,5298.38,USD,utilities,USA,False,new,2026-06-21T07:28:15.079145
TXN00610,GB76ODPB99917381684602,CUST0005,9149.79,USD,dining,UK,False,known,2026-06-23T03:28:15.079150
TXN00611,GB95IFRI34795527636556,CUST0053,4633.75,USD,online_retail,USA,False,known,2026-05-12T08:28:15.079156
TXN00612,GB43LZWB94801413811386,CUST0071,9087.86,USD,travel,Mexico,False,new,2026-06-08T04:28:15.079164
TXN00613,GB29RTXQ33146591166553,CUST0077,8065.31,USD,electronics,Mexico,False,known,2026-05-25T12:28:15.079171
TXN00614,GB87EDBA99688143536822,CUST0029,6205.36,USD,utilities,UK,False,new,2026-06-27T14:28:15.079176
TXN00615,GB78HTLE11179080759579,CUST0050,5577.8,USD,online_retail,UK,False,new,2026-06-21T01:28:15.079183
TXN00616,GB28FHTI31290878141413,CUST0029,6915.2,USD,utilities,UK,False,known,2026-08-04T20:28:15.079189
TXN00617,GB58EUQB92024286990413,CUST0038,610.71,USD,online_retail,USA,False,known,2026-07-24T21:28:15.079195
TXN00618,GB52EGKN97252175250074,CUST0006,991.8,USD,wire_transfer,USA,False,known,2026-05-31T22:28:15.079199
TXN00619,GB16KDPX01660880199488,CUST0016,2182.73,USD,utilities,USA,False,new,2026-06-18T15:28:15.079205
TXN00620,GB62MBNI84229405720259,CUST0022,338.8,USD,entertainment,USA,False,new,2026-07-17T00:28:15.079210
TXN00621,GB40XBRM80347644726490,CUST0087,5213.44,USD,travel,UK,False,known,2026-05-29T16:28:15.079218
TXN00622,GB23CRRX12520566474231,CUST0084,4135.11,USD,gas_station,USA,False,new,2026-05-17T06:28:15.079226
TXN00623,GB93YOHX03718376452088,CUST0065,4200.46,USD,entertainment,Mexico,False,new,2026-07-08T22:28:15.079233
TXN00624,GB02RZSI76973577907141,CUST0048,4973.89,USD,travel,USA,False,new,2026-08-06T00:28:15.079241
TXN00625,GB98IOFS29314386632270,CUST0054,8760.23,USD,online_retail,USA,False,new,2026-08-05T02:28:15.079248
TXN00626,GB98GEQY30965207446660,CUST0002,2200.39,USD,groceries,USA,False,new,2026-06-30T05:28:15.079252
TXN00627,GB90EOFF99275037314530,CUST0034,3753.17,USD,travel,UK,False,new,2026-05-27T11:28:15.079258
TXN00628,GB64TWSI05391037170586,CUST0070,5942.44,USD,gas_station,USA,False,new,2026-07-27T11:28:15.079266
TXN00629,GB95IFRI34795527636556,CUST0053,3925.52,USD,electronics,USA,False,known,2026-05-30T16:28:15.079273
TXN00630,GB08NRRM15335554398780,CUST0023,5870.34,USD,utilities,USA,False,new,2026-05-17T10:28:15.079278
TXN00631,GB90EOFF99275037314530,CUST0034,9212.46,USD,groceries,UK,False,known,2026-07-18T23:28:15.079284
TXN00632,GB03KQMN93465472269848,CUST0018,4167.77,USD,groceries,UK,False,known,2026-07-21T02:28:15.079289
TXN00633,GB44YVHA55488510272614,CUST0017,3251.46,USD,utilities,UK,False,new,2026-06-04T18:28:15.079294
TXN00634,GB77DQVC02203173109678,CUST0070,766.72,USD,travel,USA,False,known,2026-08-02T14:28:15.079301
TXN00635,GB77RFPK53942373334333,CUST0049,4469.04,USD,dining,USA,False,new,2026-07-28T07:28:15.079307
TXN00636,GB43LZWB94801413811386,CUST0071,2368.9,USD,online_retail,Mexico,False,known,2026-07-22T02:28:15.079315
TXN00637,GB47RGXL05830033542168,CUST0008,6328.74,USD,dining,USA,False,new,2026-07-25T08:28:15.079320
TXN00638,GB76RMQK28975585566593,CUST0073,1511.02,USD,groceries,Mexico,False,known,2026-06-28T14:28:15.079327
TXN00639,GB49VMMS38011848955439,CUST0046,3427.25,USD,groceries,USA,False,known,2026-06-29T18:28:15.079333
TXN00640,GB87PSSV68460810620034,CUST0019,148.07,USD,utilities,USA,False,known,2026-06-12T14:28:15.079338
TXN00641,GB27AJHG50488899210752,CUST0074,5522.33,USD,online_retail,UK,False,known,2026-08-05T23:28:15.079346
TXN00642,GB77DQVC02203173109678,CUST0070,4751.73,USD,wire_transfer,USA,False,new,2026-07-06T19:28:15.079353
TXN00643,GB34BDFB45561100225579,CUST0012,7519.97,USD,travel,UK,True,new,2026-05-09T07:28:15.079358
TXN00644,GB33USII86959463688725,CUST0042,7189.84,USD,online_retail,USA,False,known,2026-05-27T04:28:15.079364
TXN00645,GB76ODPB99917381684602,CUST0005,1284.28,USD,groceries,UK,False,new,2026-06-22T01:28:15.079369
TXN00646,GB93MQWD57981238780038,CUST0081,4658.42,USD,wire_transfer,UK,False,known,2026-05-29T02:28:15.079392
TXN00647,GB54DIPU43503136502491,CUST0066,8243.45,USD,wire_transfer,Mexico,False,known,2026-06-08T16:28:15.079414
TXN00648,GB20FDNS79729659027716,CUST0014,7785.38,USD,gas_station,USA,False,new,2026-06-10T15:28:15.079419
TXN00649,GB23CRRX12520566474231,CUST0084,1766.65,USD,groceries,China,True,new,2026-06-19T01:28:15.079427
TXN00650,GB83ZRTW02601279611435,CUST0043,9188.21,USD,atm_withdrawal,UK,False,known,2026-07-29T03:28:15.079476
TXN00651,GB22UORK76084958803955,CUST0097,5825.81,USD,entertainment,USA,False,new,2026-05-28T20:28:15.079488
TXN00652,GB74OJLN42400825478077,CUST0060,420.67,USD,travel,China,True,known,2026-05-14T22:28:15.079562
TXN00653,GB47RGXL05830033542168,CUST0008,942.67,USD,wire_transfer,USA,False,new,2026-06-05T18:28:15.079610
TXN00654,GB61JUFD23094077780973,CUST0090,2435.14,USD,entertainment,USA,False,known,2026-05-09T06:28:15.079647
TXN00655,GB27OBCI50899358891637,CUST0014,8820.19,USD,electronics,Nigeria,True,new,2026-05-15T09:28:15.079658
TXN00656,GB34BDFB45561100225579,CUST0012,7546.4,USD,groceries,USA,False,new,2026-06-14T13:28:15.079664
TXN00657,GB83CEIA56829962914504,CUST0098,8974.01,USD,gas_station,Mexico,True,known,2026-06-29T22:28:15.079673
TXN00658,GB19EPAQ08697829221699,CUST0018,1803.93,USD,gas_station,UK,False,known,2026-05-30T12:28:15.079678
TXN00659,GB09POOL47812914283411,CUST0032,7089.3,USD,wire_transfer,USA,False,new,2026-05-27T11:28:15.079686
TXN00660,GB02EFAY99499939330517,CUST0084,1588.85,USD,travel,USA,False,new,2026-06-13T21:28:15.079694
TXN00661,GB30YNRC47214586833901,CUST0093,9485.13,USD,online_retail,UK,False,new,2026-07-17T07:28:15.079702
TXN00662,GB05HHXJ72282005577848,CUST0059,3920.2,USD,atm_withdrawal,UK,False,new,2026-06-26T13:28:15.079709
TXN00663,GB83ZRTW02601279611435,CUST0043,7275.4,USD,utilities,UK,False,new,2026-07-10T12:28:15.079716
TXN00664,GB20KORE32983248262925,CUST0083,6901.34,USD,utilities,USA,False,known,2026-06-18T00:28:15.079723
TXN00665,GB42NNBK58303441448850,CUST0095,2856.67,USD,dining,USA,False,known,2026-06-30T00:28:15.079731
TXN00666,GB05HHXJ72282005577848,CUST0059,5287.29,USD,wire_transfer,Russia,True,known,2026-05-28T08:28:15.079739
TXN00667,GB81TGGD63735160917798,CUST0017,2521.06,USD,wire_transfer,India,True,known,2026-07-18T20:28:15.079744
TXN00668,GB33USII86959463688725,CUST0042,5421.78,USD,wire_transfer,USA,False,known,2026-06-29T22:28:15.079750
TXN00669,GB41LVVU62890028772175,CUST0015,4641.18,USD,wire_transfer,USA,False,known,2026-06-06T19:28:15.079755
TXN00670,GB61GSSU82455877169472,CUST0056,7412.26,USD,entertainment,France,True,new,2026-06-19T22:28:15.079763
TXN00671,GB60BJGZ94070164510463,CUST0080,7104.21,USD,wire_transfer,UK,False,known,2026-07-22T17:28:15.079770
TXN00672,GB43LZWB94801413811386,CUST0071,5131.63,USD,travel,China,True,new,2026-08-01T14:28:15.079778
TXN00673,GB60VJTV99827950145561,CUST0092,6401.17,USD,atm_withdrawal,Mexico,False,new,2026-07-18T23:28:15.079785
TXN00674,GB30YNRC47214586833901,CUST0093,1410.38,USD,entertainment,Germany,True,known,2026-06-30T12:28:15.079794
TXN00675,GB40XBRM80347644726490,CUST0087,3795.32,USD,electronics,UK,False,new,2026-07-31T07:28:15.079802
TXN00676,GB60VJTV99827950145561,CUST0092,7240.5,USD,online_retail,Mexico,False,known,2026-05-09T20:28:15.079810
TXN00677,GB06TFMR60259222206447,CUST0089,5333.29,USD,gas_station,USA,False,known,2026-05-25T18:28:15.079818
TXN00678,GB46CTBX66984902770384,CUST0044,8779.69,USD,electronics,Germany,True,known,2026-06-26T03:28:15.079825
TXN00679,GB34VXMO99813646225179,CUST0076,3050.41,USD,wire_transfer,UK,False,known,2026-06-23T18:28:15.079833
TXN00680,GB19UMIO59876220234132,CUST0057,7805.94,USD,online_retail,USA,False,known,2026-06-23T05:28:15.079840
TXN00681,GB93MQWD57981238780038,CUST0081,3554.43,USD,electronics,Nigeria,True,known,2026-07-12T03:28:15.079847
